092,為地下停車場，計有209個小型車格，135個機車格。,203,25.07955847,121.5617672
091,立體式小型車474格(含身心障礙停車位13格)。立體式機車274格(含身心障礙停車位6格)。,474,25.03619,121.4993
094,為平面停車場，計有139個小型車停車位，150個機車格。,139,25.082477,121.524303
093,立體式小型車238格(含身心障礙停車位6格)。立體式機車172格(含身心障礙停車位4格)。,232,25.05388438,121.5180987
096,立體式小型車460格(含身心障礙停車位10格)。立體式機車176格(含身心障礙停車位4格)。,460,25.11461,121.51312
095,為平面停車場，計有85個小型車停車位。,85,25.13307,121.4979
098,機械式小型車245格(含身心障礙停車位5格)。,240,25.08061,121.57833
097,立體式小型車105格(含身心障礙停車位2格)。,103,25.08080572,121.5085838
090,立體式小型車180格(含身心障礙停車位4格)。,180,25.02789,121.49033
099,立體式小型車284格(含身心障礙停車位6格)。立體式機車119格(含身心障礙停車位2格)。,284,25.05053,121.53144
074,為立體、地下停車場，計有69個小型車停車位。45個機車停車位,67,25.047017,121.561908
073,立體式小型車850格(含身心障礙停車位17格)。,833,25.05229,121.52657
076,為平面停車場，計有83個大型車停車位，127個小型車停車位，149個機車停車位。,127,25.15539537,121.5459313
075,立體式小型車347格(含身心障礙停車位7格)。,340,25.05011196,121.5613101
070,立體式小型車242格(含身心障礙停車位5格)。立體式機車67格(含身心障礙停車位2格)。,242,25.06425715,121.5396114
072,立體式小型車242格(含身心障礙停車位5格)。立體式機車62格(含身心障礙停車位2格)。,237,25.096161,121.530192
071,立體式小型車242格(含身心障礙停車位5格)。,237,25.0561294,121.5137038
077,為平面停車場，計有30個大型車停車格，54格小型車。,31,25.1580657,121.5392913
078,立體式小型車392格(含身心障礙停車位8格)。,384,25.079708,121.569374
079,立體式小型車422格(含身心障礙停車位10格)。,412,25.04063316,121.5566496
087,立體式小型車334格(含身心障礙停車位7格)。,334,25.06089449,121.5467576
086,立體式小型車213格(含身心障礙停車位5格)。立體式機車102格(含身心障礙停車位2格)。,213,25.118865,121.523162
085,立體式小型車409格(含身心障礙停車位9格)。,409,25.00547,121.53968
084,計有229小型車格,223,25.07317697,121.601463
083,計有350格小型車停車格。,349,25.067084,121.538312
082,立體式小型車224格(含身心障礙停車位5格)。立體式機車62格(含身心障礙停車位1格)。,224,25.05939,121.52492
081,機械式小型車153格(含身心障礙停車位3格)。,150,25.07193097,121.6191011
080,立體式小型車730格(含身心障礙停車位16格)。立體式機車370格(含身心障礙停車位8格)。,730,25.0241,121.53783
088,立體式小型車356格(含身心障礙停車位8格)。立體式機車220格(含身心障礙停車位4格)。,356,25.03052169,121.566849
089,立體式小型車213格(含身心障礙停車位5格)。立體式機車68格(含身心障礙停車位3格)。,213,25.0424102,121.5810549
159,計有138個小型車停車位。,133,25.01126,121.53548
158,立體式小型車216格(含身心障礙停車位17格)。,216,0,0
156,計有大型車車位18格，小型車312格(含身心障礙停車位7格)，機車停車格176個(含身心障礙停車位4格)。,305,25.11956,121.46909
153,計有635格小型停車場,635,25.03943,121.53749
165,立體式小型車412格(含身心障礙停車位9格)。立體式機車84格(含身心障礙停車位3格)。,403,25.04223251,121.5871621
161,為立體停車場，計有277個小型車格,272,25.03927,121.523
162,計有49格小型停車格,48,25.12213,121.53169
164,為地下立體停車場，計有595個機車格，473格小型車,481,0,0
160,一般平面式小型車62格(含身心障礙停車位2格)。,60,25.01161,121.52859
177,為立體地下停車場，計有168個小型車格，243個機車格。,164,0,0
176,為立體停車場，計有226 個小車格，68個機車格,222,25.11879,121.52975
174,為立體停車場，計有302格小型車，160個機車,302,25.061445,121.617807
173,為塔台停車場，計有306個小型車,306,25.07849,121.58496
188,立體式小型車431格(含身心障礙停車位16格)。,415,25.048115,121.578405
187,立體式小型車239格(含身心障礙停車位5格)。立體式機車189格(含身心障礙停車位4格)。,234,25.039022,121.572496
189,為地下二層停車場，計有342個小型車格,336,25.0586,121.5216
181,,116,25.06238,121.55175
182,,212,25.06238,121.55273
183,,494,0,0
184,為立體停車場，計有424個小型車格，1300個機車格,461,25.09635,121.51554
186,立體式小型車1457格(含身心障礙停車位30格)。,1427,25.047,121.56187
116,地下2層，24小時全自動電腦計時收費。,353,25.01939,121.53387
117,24小時全自動電腦計時收費,460,25.0125,121.5383
114,立體式小型車253格(含身心障礙停車位6格)。立體式機車92格(含身心障礙停車位3格)。,253,24.98846599,121.540395
115,堤外平面式小型車962格(含身心障礙停車位19格)。,943,24.99833,121.57927
112,計有57個小型車格、81個機車格,56,25.05479,121.52149
113,立體式小型車259格(含身心障礙停車位6格)。立體式機車58格(含身心障礙停車位5格)。,259,25.00066845,121.5511812
110,地下停車場，計有175個小型車格,171,25.08424,121.57032
111,立體式小型車155格(含身心障礙停車位4格)。,151,25.10965415,121.5293343
118,地下1層，全自動電腦計時收費,208,25.02102,121.53428
119,立體式小型車265格(含身心障礙停車位6格)。立體式機車106格(含身心障礙停車位3格)。,259,25.07409426,121.5172983
126,計有287個小型車格，661個機車格,284,25.048271,121.550621
127,計有101個小型車格,101,25.0381,121.5191
128,立體式小型車234格(含身心障礙停車位5格)。立體式機車188格(含身心障礙停車位4格)。,229,24.9895,121.57685
121,計有93格小型停車格,93,25.04853,121.5814
123,計有1052機車格，113格小型車格,113,25.017949,121.545361
124,立體式小型車464格(含身心障礙停車位10格)。立體式機車213格(含身心障礙停車位5格)。,464,25.09139,121.50185
129,為地下停車場，計有86個小型車格,84,25.0848345,121.563665
120,立體式小型車400格(含身心障礙停車位8格)。立體式機車194格(含身心障礙停車位4格)。,392,25.05778356,121.6143914
134,平面停車場，計有64個小型車格,64,25.11614,121.51469
135,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",42,0,0
132,平面停車場，計有19個小型車格,20,25.13668,121.50151
133,平面停車場，計有37個小型車格,37,25.12079,121.50786
138,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",72,25.09273,121.52656
139,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",58,25.09357,121.5258
136,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",45,0,0
137,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",48,0,0
131,平面停車場，計有44個小型車格,44,25.12996,121.47158
149,立體式小型車282格(含身心障礙停車位6格)。立體式機車52格(含身心障礙停車位2格)。,276,25.08457,121.55436
140,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",134,25.10139,121.52307
142,為地下立體停車場，計有200格機車格，150格小型車格,146,24.99758,121.57902
141,"相關停車費率及停車時間以各轉乘停車場公告為準。
計時汽車轉乘停車場，停車未滿半小時以半小時計。
使用悠遊卡搭乘捷運出站後1個小時內取車離場可享優惠折扣（限當日當次）：
(1) 計時汽車轉乘停車場：每小時優惠5元，上限為前次搭乘捷運扣款金額。
(2) 計次機車轉乘停車場：每次優惠3元。",28,25.10474,121.52241
109,機械式小型車257格(含身心障礙停車位5格)。,252,25.06755,121.59033
107,立體式小型車231格(含身心障礙停車位5格)。立體式機車50格(含身心障礙停車位1格)。,226,25.03211,121.56247
106,立體式小型車286格(含身心障礙停車位6格)。立體式機車144格(含身心障礙停車位3格)。,280,25.05648,121.51681
105,立體式小型車297格(含身心障礙停車位8格)。立體式機車28格(含身心障礙停車位3格)。,289,25.05312,121.59256
103,立體式小型車311格(含身心障礙停車位8格)。立體式機車71格(含身心障礙停車位6格)。,311,25.05632773,121.6114131
102,立體式小型車176格(含身心障礙停車位6格)。立體式機車62格(含身心障礙停車位2格)。,176,25.08992176,121.5225174
101,為立體停車場，計有681個小型車停車位。,681,25.00173,121.58408
100,立體式小型車328格(含身心障礙停車位7格)。立體式機車52格(含身心障礙停車位3格)。,308,25.13673,121.50209
